Chain ID,Start Time,End Time,Techniques,Tactic,Confidence Score,Explanation,Duration,Num Events
29141,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29142,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29143,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29144,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29145,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29146,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29147,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29148,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29149,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29150,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29151,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29152,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29153,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29154,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29155,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29156,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29157,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29158,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29159,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29160,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29161,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29162,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29163,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29164,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29165,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29166,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29167,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29168,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29169,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29170,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29171,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29172,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29173,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29174,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29175,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29176,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29177,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29178,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29179,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29180,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29181,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29182,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29183,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29184,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29185,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29186,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29187,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29188,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29189,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29190,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29191,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29192,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29193,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29194,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29195,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29196,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29197,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29198,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29199,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29200,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29201,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29202,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29203,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29204,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29205,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29206,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29207,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29208,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29209,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29210,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29211,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29212,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29213,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29214,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29215,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29216,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29217,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29218,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29219,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29220,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29221,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29222,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29223,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29224,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29225,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29226,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29227,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29228,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29229,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29230,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29231,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29232,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29233,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29234,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29235,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29236,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29237,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29238,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29239,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29240,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29241,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29242,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29243,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29244,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29245,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29246,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29247,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29248,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29249,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29250,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29251,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29252,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29253,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29254,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29255,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29256,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29257,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29258,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29259,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29260,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29261,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29262,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29263,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29264,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29265,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29266,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29267,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29268,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29269,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29270,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29271,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29272,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29273,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29274,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29275,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29276,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29277,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29278,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29279,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29280,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29281,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29282,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29283,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29284,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29285,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29286,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29287,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29288,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29289,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29290,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29291,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29292,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29293,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29294,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29295,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29296,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29297,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29298,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29299,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29300,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29301,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29302,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29303,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29304,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29305,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29306,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29307,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29308,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29309,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29310,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29311,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29312,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29313,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29314,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29315,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29316,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29317,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29318,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29319,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29320,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29321,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29322,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29323,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29324,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29325,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29326,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29327,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29328,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29329,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29330,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29331,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29332,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29333,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29334,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29335,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29336,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29337,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29338,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29339,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29340,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29341,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29342,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29343,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29344,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29345,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29346,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29347,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29348,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29349,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29350,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29351,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29352,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29353,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29354,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29355,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29356,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29357,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
29358,,,T1059.001,TA0002 Execution,40.0,Chain: powershell; powershell/encoded cmd. Likely T1059.001. Confidence 40%.,,1
